PIB/habitant_$,Dispo_alim (Kcal/personne/jour)_VOLAILLE,Dispo_pro_quant (g/personne/jour)_VOLAILLE,Import-Quant_VOLAILLE_MT,Nourriture_VOLAILLE_MT,Stabilité,propor_anim_alim_pays,dispo_alim_prot/hab,dispo_alim_kcal/hab,%_difference_pop,cluster
-0.9562706980412803,-1.8050868831964042,-1.8327269929133232,-0.9175623015418536,-0.9795655511660022,-1.476849283052349,-1.6932976557834665,-1.3771596290861725,-1.3310655712601647,1.2857515778675295,1
1.93425045746305,0.7875538020734772,0.994183111256492,1.628049044641032,1.5243291186916987,1.2697538472027787,1.1627361144607293,1.5039804890281299,1.3590557364405458,-0.4653081282606672,2
-0.44881549738661847,-0.2604423541375697,-0.1995278670918252,0.2811303183007193,-0.1547181875640036,-0.8144837088426353,-0.4548693773319922,0.20881732165071998,0.3576820075340633,1.0489751713767255,3
-0.3018565261811748,0.9832111382153061,0.711524657447511,-1.1802240758679012,-1.0941518942945567,0.6143407100907504,0.702887506579413,-0.7767291319128992,-0.9606003793981163,-0.5587975353498106,4
-0.22730773585397707,0.2947642970451897,0.32654709130114634,0.18860701446800324,0.7041065143328652,0.40723843460145537,0.28254341207531825,0.4410909503202218,0.5749282066836656,-1.310621085633777,5
